StudentID,OffClass,Grade,Course,Section,Teacher1,Teacher2,Period,Room
STUDENT923,4C8,12,PPF43Q3C,2,COGLIATI,,2,GYM3
STUDENT923,4C8,12,SDF87TV,2,YARDEN,,3,332
STUDENT923,4C8,12,ZQACSIGS,1,COLLAZO,,13,150
STUDENT923,4C8,12,ZQCTEERT,1,,,14,
STUDENT923,4C8,12,ZQGJUN22,1,,,14,
STUDENT924,4F9,12,AUFC7UAT,1,DEJEAN,,3,204
STUDENT924,4F9,12,EEFGBX,6,VALENTE,,9,348
STUDENT924,4F9,12,FMFCBU,4,LIN Y,,7,121
STUDENT924,4F9,12,GQF11QU2,10,,,10,LIB
STUDENT924,4F9,12,HRF43XA,1,DOYLE,,6,111
STUDENT924,4F9,12,MPF43UQJ,2,BUKALOV,,4,325
STUDENT924,4F9,12,PPF43Q3C,23,SCHARF,,10,GYM3
STUDENT924,4F9,12,PPF43Q5C,13,LEVITT,,8,GYM3
STUDENT924,4F9,12,SPF43,1,PRYCE,,2,238
STUDENT924,4F9,12,ZLUN,5,ZZ STAFF,,5,CAFÉ
STUDENT924,4F9,12,ZQACSIGS,1,COLLAZO,,13,150
STUDENT924,4F9,12,ZQCTEDA,1,,,14,
STUDENT924,4F9,12,ZQGJUN23,1,,,14,
STUDENT925,1C1,9,EEFG3,2,JEDRETIC,,2,246
STUDENT925,1C1,9,FMFC3,4,LI N,,10,316
STUDENT925,1C1,9,HGF85QQD,12,QUAN,,8,115
STUDENT925,1C1,9,HGF86QQD,12,QUAN DBL,,9,115
STUDENT925,1C1,9,MEF43,4,CHEN,,6,350
STUDENT925,1C1,9,MKF43,3,MARGOLIN,,5,106
STUDENT925,1C1,9,PHF43Q2,8,VLANTIS,,7,149
STUDENT925,1C1,9,PPF43Q3C,18,KASSIMIS,,7,GYM2
STUDENT925,1C1,9,SLF43QG,1,KUBLALL,ANDERSON CAMPBELL,3,231
STUDENT925,1C1,9,ZLUN,4,ZZ STAFF,,4,CAFÉ
STUDENT925,1C1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT925,1C1,9,ZQCTECWD,1,,,14,
STUDENT925,1C1,9,ZQGJUN25,1,,,14,
STUDENT926,1Y1,9,AWF83,3,VIZOSO,,7,B7
STUDENT926,1Y1,9,EEFG3,11,WEISSMANN,,8,247
STUDENT926,1Y1,9,FSFC7,4,SAEZ,,4,215
STUDENT926,1Y1,9,HGF85QQD,1,KARPOWICH,,2,114
STUDENT926,1Y1,9,HGF86QQD,1,KARPOWICH DBL,,3,114
STUDENT926,1Y1,9,MRF43QG,5,RICCARDO,DEPINTO,9,321
STUDENT926,1Y1,9,PHF43Q3,5,VLANTIS,,5,149
STUDENT926,1Y1,9,PPF43Q2C,13,COGLIATI,,5,GYM3
STUDENT926,1Y1,9,SLF43QG,7,GAPPELBERG,SANDHU,10,336
STUDENT926,1Y1,9,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT926,1Y1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT926,1Y1,9,ZQCTEDA,1,,,14,
STUDENT926,1Y1,9,ZQGJUN25,1,,,14,
STUDENT927,4C8,12,AQF43QQY,9,TIZOL,,9,216
STUDENT927,4C8,12,AUF41QQD,2,DEJEAN,,5,204
STUDENT927,4C8,12,AUF42QQD,2,DEJEAN DBL,,6,204
STUDENT927,4C8,12,FMF43UQX,3,LIN Y,,8,121
STUDENT927,4C8,12,HQF11QPM,2,MORRISON,,2,AUD
STUDENT927,4C8,12,MPF43UQS,2,PESHTANI,,4,205
STUDENT927,4C8,12,PGF43Q3C,2,BISHOP,,3,GYM1
STUDENT927,4C8,12,PPF43Q2C,6,BOCCUZZA M,,3,GYM3
STUDENT927,4C8,12,ZLUN,7,ZZ STAFF,,7,CAFÉ
STUDENT927,4C8,12,ZQACSIGS,1,COLLAZO,,13,150
STUDENT927,4C8,12,ZQCTEDA,1,,,14,
STUDENT927,4C8,12,ZQGJUN22,1,,,14,
STUDENT928,1Y1,9,EEFG3,11,WEISSMANN,,8,247
STUDENT928,1Y1,9,FMFC3,3,HUANG,,6,121
STUDENT928,1Y1,9,HGF85QQD,14,FISHMAN,,9,223
STUDENT928,1Y1,9,HGF86QQD,14,FISHMAN DBL,,10,223
STUDENT928,1Y1,9,MEF43,2,COLUCCI,,3,103
STUDENT928,1Y1,9,MKF43,2,WADHWA,,4,322
STUDENT928,1Y1,9,PHF43Q3,2,VLANTIS,,2,149
STUDENT928,1Y1,9,PPF43Q2C,4,MCDERMOTT GREENE,,2,GYM2
STUDENT928,1Y1,9,SLF43,4,GAPPELBERG,,5,336
STUDENT928,1Y1,9,ZLUN,7,ZZ STAFF,,7,CAFÉ
STUDENT928,1Y1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT928,1Y1,9,ZQCTECWD,1,,,14,
STUDENT928,1Y1,9,ZQGJUN25,1,,,14,
STUDENT929,2C0,10,EEFG7QH,3,RIVERA,,10,347
STUDENT929,2C0,10,FMFC7,2,HSIEH,,4,116
STUDENT929,2C0,10,HFF43UQX,4,MCNAMARA,,8,226
STUDENT929,2C0,10,HQFC3TH,1,MARK,,3,315
STUDENT929,2C0,10,MRF43,9,TRONTZ,,7,208
STUDENT929,2C0,10,PPF43Q5C,7,LEVITT,,6,GYM3
STUDENT929,2C0,10,SPF43,9,PRYCE,,9,214
STUDENT929,2C0,10,ZLUN,5,ZZ STAFF,,5,CAFÉ
STUDENT929,2C0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT929,2C0,10,ZQCTEHHR,1,,,14,
STUDENT929,2C0,10,ZQGJUN24,1,,,14,
STUDENT930,4T8,12,EEFGFUQV,2,FODERA,HERMEL,6,335
STUDENT930,4T8,12,MPF43UQS,4,PESHTANI,,7,205
STUDENT930,4T8,12,PGF43Q5C,1,COGLIATI,,8,GYM1
STUDENT930,4T8,12,SPF85U1D,1,NORWICH,,2,229
STUDENT930,4T8,12,SPF86U1D,1,NORWICH DBL,,3,229
STUDENT930,4T8,12,ULF41QQD,2,GUNDERSEN,,4,B39
STUDENT930,4T8,12,ULF42QQD,2,GUNDERSEN DBL,,5,B39
STUDENT930,4T8,12,ZLUN,9,ZZ STAFF,,9,CAFÉ
STUDENT930,4T8,12,ZQACSIGS,1,COLLAZO,,13,150
STUDENT930,4T8,12,ZQCTEMPP,1,,,14,
STUDENT930,4T8,12,ZQGJUN22,1,,,14,
STUDENT931,4P8,12,GMF11Q10,1,,,10,
STUDENT931,4P8,12,MGF43QGF,4,BANU,ENG,3,203
STUDENT931,4P8,12,PPF43Q2C,13,COGLIATI,,5,GYM3
STUDENT931,4P8,12,SCF83QGF,3,HAN,MILLE,7,139
STUDENT931,4P8,12,SHF21UQH,2,SEIDMAN,,4,327
STUDENT931,4P8,12,SHF21UQM,2,SCHARF,,8,248
STUDENT931,4P8,12,SHFC9TM,5,SEIDMAN,,9,GYM1
STUDENT931,4P8,12,UAF43Q3,3,BRIANKA,,5,B27
STUDENT931,4P8,12,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT931,4P8,12,ZQACSC,1,COLLAZO,,13,150
STUDENT931,4P8,12,ZQCTESMM,1,,,14,
STUDENT931,4P8,12,ZQGJUN22,1,,,14,
STUDENT932,2Z0,10,EEFG7,8,STABILE,,10,249
STUDENT932,2Z0,10,FSFC7,13,CAMAS,,8,333
STUDENT932,2Z0,10,HFF43UQX,3,MCNAMARA,,6,219
STUDENT932,2Z0,10,MGF43,4,DEPINTO,,4,211
STUDENT932,2Z0,10,PGF43Q3C,4,BISHOP,,7,GYM1
STUDENT932,2Z0,10,SHFC5TM,1,SCHARF,,3,122
STUDENT932,2Z0,10,SPF43,10,NORWICH,,9,229
STUDENT932,2Z0,10,UAF43Q2,4,BRIANKA,,7,B27
STUDENT932,2Z0,10,ZLUN,5,ZZ STAFF,,5,CAFÉ
STUDENT932,2Z0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT932,2Z0,10,ZQCTESMM,1,,,14,
STUDENT932,2Z0,10,ZQGJUN24,1,,,14,
STUDENT933,4P8,12,EEF33U,30,RIVERA,,2,347
STUDENT933,4P8,12,HQFCBUHT,2,FOX,,8,316
STUDENT933,4P8,12,MPF43UQS,2,PESHTANI,,4,205
STUDENT933,4P8,12,PGF43Q2C,2,BISHOP,,3,GYM1
STUDENT933,4P8,12,PPF43Q3C,9,KASSIMIS,,3,GYM2
STUDENT933,4P8,12,SPF85U1D,2,MA,,6,247
STUDENT933,4P8,12,SPF86U1D,2,MA DBL,,7,247
STUDENT933,4P8,12,ZLUN,5,ZZ STAFF,,5,CAFÉ
STUDENT933,4P8,12,ZQACSIGS,1,COLLAZO,,13,150
STUDENT933,4P8,12,ZQCTEHHR,1,,,14,
STUDENT933,4P8,12,ZQGJUN22,1,,,14,
STUDENT934,4L8,12,FQF43QQY,4,TIZOL,,4,216
STUDENT934,4L8,12,GMF11Q7,1,,,7,
STUDENT934,4L8,12,HQF11QPM,2,MORRISON,,2,AUD
STUDENT934,4L8,12,MCF43UAX,2,SCHWARTZ S,,5,323
STUDENT934,4L8,12,PGF43Q2C,2,BISHOP,,3,GYM1
STUDENT934,4L8,12,PPF43Q3C,10,MCDERMOTT GREENE,,3,GYM2
STUDENT934,4L8,12,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT934,4L8,12,ZQACSIGS,1,COLLAZO,,13,150
STUDENT934,4L8,12,ZQCTEHHR,1,,,14,
STUDENT934,4L8,12,ZQGJUN22,1,,,14,
STUDENT935,2L8,10,EEFGFUGJ,2,SHEIN,VISINTAINER,4,B6
STUDENT935,2L8,10,EEFGFUQF,3,DELOUGHY,,9,125
STUDENT935,2L8,10,GMF11Q1,1,,,11,
STUDENT935,2L8,10,HFF43QG,3,LEE,AMBROSE,7,123
STUDENT935,2L8,10,MKF43QQF,2,ARCHETTI,HERMEL,6,108
STUDENT935,2L8,10,MRF43QGF,5,STANISCI,ENG,10,208
STUDENT935,2L8,10,PPF43Q2C,3,CORRADO,,2,GYM3
STUDENT935,2L8,10,PPF43Q3C,5,CAPUANA,,2,GYM3
STUDENT935,2L8,10,SDF43QGE,2,ALVERIO,SANDHU,3,126
STUDENT935,2L8,10,SHF85,2,BOCCUZZA M,,8,149
STUDENT935,2L8,10,ZLUN,5,ZZ STAFF,,5,CAFÉ
STUDENT935,2L8,10,ZQACSC,1,COLLAZO,,13,150
STUDENT935,2L8,10,ZQCTESMM,1,,,14,
STUDENT935,2L8,10,ZQGJUN22,1,,,14,
STUDENT936,2M0,10,AQF43UVT,1,ROSSI,,2,206
STUDENT936,2M0,10,BCF43T,26,ROSSI,,5,211
STUDENT936,2M0,10,EEFG7QG,6,VALENTE,LOMBARDO,7,348
STUDENT936,2M0,10,FFFC7,1,LAWRENCE,,6,333
STUDENT936,2M0,10,HUF43X,7,CERCONE,,9,311
STUDENT936,2M0,10,MGF43,8,AMINOV,,8,105
STUDENT936,2M0,10,MQFG7QQT,1,BUKALOV,,1,325
STUDENT936,2M0,10,PPF43Q2C,11,DYCKMAN,,5,GYM2
STUDENT936,2M0,10,SPF43,3,GANDJIAN,,3,123
STUDENT936,2M0,10,ZLUNAUD,4,ZZ STAFF,,4,AUD
STUDENT936,2M0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT936,2M0,10,ZQCTEERT,1,,,14,
STUDENT936,2M0,10,ZQGJUN24,1,,,14,
STUDENT937,2Y0,10,BCF43T,42,LIGUORI,,9,B28
STUDENT937,2Y0,10,EEFG7QG,1,PAREDES,MAURIELLO,2,349
STUDENT937,2Y0,10,FMFC7,2,HSIEH,,4,116
STUDENT937,2Y0,10,HUF43X,4,DEEGAN,,6,326
STUDENT937,2Y0,10,MGF43,2,AMINOV,,3,105
STUDENT937,2Y0,10,MKFC3TC,3,JOSEPH,,5,108
STUDENT937,2Y0,10,PPF43Q2C,20,BOCCUZZA M,,9,GYM3
STUDENT937,2Y0,10,SCF43,9,MUSICH,,7,330
STUDENT937,2Y0,10,UAF43Q3,7,LIGUORI,,10,B28
STUDENT937,2Y0,10,ZLUN,8,ZZ STAFF,,8,CAFÉ
STUDENT937,2Y0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT937,2Y0,10,ZQCTECWD,1,,,14,
STUDENT937,2Y0,10,ZQGJUN24,1,,,14,
STUDENT938,3V9,11,AUFC7UAT,1,DEJEAN,,3,204
STUDENT938,3V9,11,ECF43QQY,1,SARRO,,5,335
STUDENT938,3V9,11,EEFGFUQF,3,DELOUGHY,,9,125
STUDENT938,3V9,11,FKFCBU,1,SONG,,4,331
STUDENT938,3V9,11,HFF43UQX,4,MCNAMARA,,8,226
STUDENT938,3V9,11,MPF43UQJ,4,ROFFLER,,6,211
STUDENT938,3V9,11,PPF43Q2C,22,BOCCUZZA M,,10,GYM2
STUDENT938,3V9,11,PPF43Q3C,22,BOCCUZZA M,,10,GYM2
STUDENT938,3V9,11,SPF43,1,PRYCE,,2,238
STUDENT938,3V9,11,ZLUN,7,ZZ STAFF,,7,CAFÉ
STUDENT938,3V9,11,ZQACSIGS,1,COLLAZO,,13,150
STUDENT938,3V9,11,ZQCTEDA,1,,,14,
STUDENT938,3V9,11,ZQGJUN23,1,,,14,
STUDENT939,4P8,12,GMF11Q9,1,,,9,
STUDENT939,4P8,12,HQF11QPM,7,MORRISON,,7,AUD
STUDENT939,4P8,12,HTF43UQX,1,KARPOWICH,,4,114
STUDENT939,4P8,12,MSF43UQX,2,WONG,,8,323
STUDENT939,4P8,12,PPF43Q5C,8,KASSIMIS,,6,GYM2
STUDENT939,4P8,12,SDF87TV,1,YARDEN,,2,332
STUDENT939,4P8,12,SHF21UQT,1,WEISSMANN,,3,249
STUDENT939,4P8,12,ZLUN,5,ZZ STAFF,,5,CAFÉ
STUDENT939,4P8,12,ZQACSIGS,1,COLLAZO,,13,150
STUDENT939,4P8,12,ZQCTEERT,1,,,14,
STUDENT939,4P8,12,ZQGJUN22,1,,,14,
STUDENT940,3F9,11,EEFGFUQC,3,MICHELLI,,6,250
STUDENT940,3F9,11,FSF43UQX,2,SAEZ,,5,215
STUDENT940,3F9,11,HBF43UQX,1,TSOLKA,,3,115
STUDENT940,3F9,11,MPF43UQJ,6,BUKALOV,,7,325
STUDENT940,3F9,11,PPF43Q5C,12,KASSIMIS,,8,GYM2
STUDENT940,3F9,11,SDF83UVT,1,YARDEN,,4,332
STUDENT940,3F9,11,SPF43,1,PRYCE,,2,238
STUDENT940,3F9,11,ZLUN,9,ZZ STAFF,,9,CAFÉ
STUDENT940,3F9,11,ZQACSIGS,1,COLLAZO,,13,150
STUDENT940,3F9,11,ZQCTEERT,1,,,14,
STUDENT940,3F9,11,ZQGJUN23,1,,,14,
STUDENT941,1M1,9,AWF83,5,ASSEL,,10,222
STUDENT941,1M1,9,BCF43T,23,ABDELFATTAH,,3,248
STUDENT941,1M1,9,EEFG3,5,JEDRETIC,,4,246
STUDENT941,1M1,9,FJFC3,1,SAKAI,,2,122
STUDENT941,1M1,9,HGF85QQD,7,NUWESRA,,5,114
STUDENT941,1M1,9,HGF86QQD,7,NUWESRA DBL,,6,114
STUDENT941,1M1,9,MRF43,9,TRONTZ,,7,208
STUDENT941,1M1,9,PPF43Q2C,10,MCDERMOTT GREENE,,3,GYM2
STUDENT941,1M1,9,SCF43,11,MUSICH,,9,141
STUDENT941,1M1,9,ZLUNAUD,8,ZZ STAFF,,8,AUD
STUDENT941,1M1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT941,1M1,9,ZQCTEDA,1,,,14,
STUDENT941,1M1,9,ZQGJUN25,1,,,14,
STUDENT942,1Y1,9,EEFG3QG,4,SERPE,GREENBERG,6,126
STUDENT942,1Y1,9,FMFC3,4,LI N,,10,316
STUDENT942,1Y1,9,HGF85QQD,11,KARPOWICH,,7,114
STUDENT942,1Y1,9,HGF86QQD,11,KARPOWICH DBL,,8,114
STUDENT942,1Y1,9,MEF43,6,COLUCCI,,9,324
STUDENT942,1Y1,9,MKF43,1,JOSEPH,,2,106
STUDENT942,1Y1,9,PHF43Q3,6,CASORIA,,5,111
STUDENT942,1Y1,9,PPF43Q2C,15,MCDERMOTT GREENE,,5,GYM2
STUDENT942,1Y1,9,SLF43QG,1,KUBLALL,ANDERSON CAMPBELL,3,231
STUDENT942,1Y1,9,ZLUN,4,ZZ STAFF,,4,CAFÉ
STUDENT942,1Y1,9,ZQACSC,1,COLLAZO,,13,150
STUDENT942,1Y1,9,ZQCTECWD,1,,,14,
STUDENT942,1Y1,9,ZQGJUN25,1,,,14,
STUDENT943,4T8,12,EEFGFUQV,1,FODERA,HERMEL,3,335
STUDENT943,4T8,12,FMF43UQX,3,LIN Y,,8,121
STUDENT943,4T8,12,HQFCBUHT,1,FOX,,2,316
STUDENT943,4T8,12,MPF43UQS,3,PESHTANI,,5,205
STUDENT943,4T8,12,PPF43Q5C,3,CASORIA,,4,GYM2
STUDENT943,4T8,12,SPF85U1D,2,MA,,6,247
STUDENT943,4T8,12,SPF86U1D,2,MA DBL,,7,247
STUDENT943,4T8,12,ZLUN,9,ZZ STAFF,,9,CAFÉ
STUDENT943,4T8,12,ZQACSIGS,1,COLLAZO,,13,150
STUDENT943,4T8,12,ZQCTEHHR,1,,,14,
STUDENT943,4T8,12,ZQGJUN22,1,,,14,
STUDENT944,4T8,12,EEF33U,30,RIVERA,,2,347
STUDENT944,4T8,12,EQFGFQQL,1,SARRO,,1,227
STUDENT944,4T8,12,GMF11QQI,11,HAROUTUNIAN,,11,351
STUDENT944,4T8,12,HBF43UQX,2,TSOLKA,,5,115
STUDENT944,4T8,12,HQFCBUHT,2,FOX,,8,316
STUDENT944,4T8,12,MSF43UQX,1,WONG,,4,324
STUDENT944,4T8,12,PPF43Q2C,18,KASSIMIS,,7,GYM2
STUDENT944,4T8,12,PPF43Q3C,18,KASSIMIS,,7,GYM2
STUDENT944,4T8,12,SHF21UQT,1,WEISSMANN,,3,249
STUDENT944,4T8,12,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT944,4T8,12,ZQACSIGS,1,COLLAZO,,13,150
STUDENT944,4T8,12,ZQCTEHHR,1,,,14,
STUDENT944,4T8,12,ZQGJUN22,1,,,14,
STUDENT945,3V9,11,BCF43T,26,ROSSI,,5,211
STUDENT945,3V9,11,EEFGBQH,3,STABILE,,7,349
STUDENT945,3V9,11,EEFGFUQC,1,SARAFOGLOU,,2,250
STUDENT945,3V9,11,FKFCBU,1,SONG,,4,331
STUDENT945,3V9,11,MKF43QQF,2,ARCHETTI,HERMEL,6,108
STUDENT945,3V9,11,PPF43Q5C,11,CASORIA,,8,GYM3
STUDENT945,3V9,11,SDF43QQE,1,COHEN I,,3,336
STUDENT945,3V9,11,UAF87Q2,3,BRIANKA,,5,B27
STUDENT945,3V9,11,ZLUN,9,ZZ STAFF,,9,CAFÉ
STUDENT945,3V9,11,ZQACSIGS,1,COLLAZO,,13,150
STUDENT945,3V9,11,ZQCTEHHR,1,,,14,
STUDENT945,3V9,11,ZQGJUN23,1,,,14,
STUDENT946,1L1,9,EEFG3QH,2,WALDMAN,,6,347
STUDENT946,1L1,9,FKFC3,3,SONG,,10,214
STUDENT946,1L1,9,HGF85XHD,1,MUNISTERI,,2,228
STUDENT946,1L1,9,HGF86XHD,1,MUNISTERI DBL,,3,228
STUDENT946,1L1,9,HQF43QH,1,BONKOWSKI,,4,315
STUDENT946,1L1,9,MRF43QG,4,RICCARDO,DEPINTO,8,321
STUDENT946,1L1,9,PHF43Q3,10,VLANTIS,,9,149
STUDENT946,1L1,9,PPF43Q2C,21,MCDERMOTT GREENE,,9,GYM2
STUDENT946,1L1,9,SCF43,7,BORLONGAN,,5,141
STUDENT946,1L1,9,ZLUN,7,ZZ STAFF,,7,CAFÉ
STUDENT946,1L1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT946,1L1,9,ZQCTEHHR,1,,,14,
STUDENT946,1L1,9,ZQGJUN25,1,,,14,
STUDENT947,3F9,11,EEFGFUQF,3,DELOUGHY,,9,125
STUDENT947,3F9,11,FKFCBU,1,SONG,,4,331
STUDENT947,3F9,11,HFF43UQX,3,MCNAMARA,,6,219
STUDENT947,3F9,11,MKFC7UCT,1,PORCHETTA,,3,106
STUDENT947,3F9,11,MPF43UQJ,7,HARITOS,,7,203
STUDENT947,3F9,11,PPF43Q5C,12,KASSIMIS,,8,GYM2
STUDENT947,3F9,11,SPF43QG,1,MA,RODGERS,2,247
STUDENT947,3F9,11,ZLUN,5,ZZ STAFF,,5,CAFÉ
STUDENT947,3F9,11,ZQACSIGS,1,COLLAZO,,13,150
STUDENT947,3F9,11,ZQCTECWD,1,,,14,
STUDENT947,3F9,11,ZQGJUN23,1,,,14,
STUDENT949,D20,10,AUFC3TA,2,VIZOSO,,8,B7
STUDENT949,D20,10,BCF43T,22,DELOUGHY,,2,211
STUDENT949,D20,10,EEFG7QT,8,MAURIELLO,PAREDES,9,249
STUDENT949,D20,10,FKFC7,1,LEE,,6,330
STUDENT949,D20,10,HUF43QT,2,MAGGIOTTA,QUAN,4,313
STUDENT949,D20,10,MRF43QT,1,TIMPONE,LEMOS,3,104
STUDENT949,D20,10,PGF43Q2C,1,LEVITT,,2,GYM1
STUDENT949,D20,10,SCF83QTF,2,MILLE,HAN,5,139
STUDENT949,D20,10,ZLUN,7,ZZ STAFF,,7,CAFÉ
STUDENT949,D20,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT949,D20,10,ZQCTEDA,1,,,14,
STUDENT949,D20,10,ZQGJUN24,1,,,14,
STUDENT950,3F9,11,EEFGBX,3,WEISSMANN,,4,249
STUDENT950,3F9,11,FSFCBU,1,TSAI C,,2,215
STUDENT950,3F9,11,MPF43UQJ,1,BUKALOV,,3,325
STUDENT950,3F9,11,PPF43Q5C,12,KASSIMIS,,8,GYM2
STUDENT950,3F9,11,SCF85UQD,1,BORLONGAN,,6,141
STUDENT950,3F9,11,SCF86UQD,1,BORLONGAN DBL,,7,141
STUDENT950,3F9,11,SHFC9TM,1,DEMELO,,5,327
STUDENT950,3F9,11,ZLUN,9,ZZ STAFF,,9,CAFÉ
STUDENT950,3F9,11,ZQACSIGS,1,COLLAZO,,13,150
STUDENT950,3F9,11,ZQCTESMM,1,,,14,
STUDENT950,3F9,11,ZQGJUN23,1,,,14,
STUDENT951,P11,9,EEFG3QT,8,VISINTAINER,KOUMOULIS,10,330
STUDENT951,P11,9,FSFC7,7,CAMAS,,6,213
STUDENT951,P11,9,HGF85QTD,6,BLINN,DOYLE,7,111
STUDENT951,P11,9,HGF86QTD,6,BLINN DBL,,8,111
STUDENT951,P11,9,MEF43QT,2,CROWLEY,COLUCCI,4,103
STUDENT951,P11,9,PHF43Q3,1,KASSIMIS,,2,111
STUDENT951,P11,9,PPF43Q2C,5,CAPUANA,,2,GYM3
STUDENT951,P11,9,SCF43QT,1,GAMBOA,SULTANA,3,334B
STUDENT951,P11,9,SHFC1TM,3,DEMELO,,9,327
STUDENT951,P11,9,ZLUN,5,ZZ STAFF,,5,CAFÉ
STUDENT951,P11,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT951,P11,9,ZQCTESMM,1,,,14,
STUDENT951,P11,9,ZQGJUN25,1,,,14,
STUDENT952,4G8,12,BCF43T,31,AMINOV,,2,105
STUDENT952,4G8,12,GMF11Q8,1,,,8,
STUDENT952,4G8,12,HQF43QQY,6,CERCONE,,6,317
STUDENT952,4G8,12,MPF43UQS,2,PESHTANI,,4,205
STUDENT952,4G8,12,PPF43Q3C,4,MCDERMOTT GREENE,,2,GYM2
STUDENT952,4G8,12,SHF21UQH,1,SEIDMAN,,3,327
STUDENT952,4G8,12,SHF21UQM,1,SCHARF,,5,248
STUDENT952,4G8,12,ZLUN,7,ZZ STAFF,,7,CAFÉ
STUDENT952,4G8,12,ZQACSIGS,1,COLLAZO,,13,150
STUDENT952,4G8,12,ZQCTESMM,1,,,14,
STUDENT952,4G8,12,ZQGJUN22,1,,,14,
STUDENT953,1F1,9,EEFG3,14,BELINFANTI,,10,349
STUDENT953,1F1,9,FFFC3,1,LAWRENCE,,2,333
STUDENT953,1F1,9,HGF85QGD,7,TRIANTAFILLOU,RIAZ,8,113
STUDENT953,1F1,9,HGF86QGD,7,TRIANTAFILLOU DBL,,9,113
STUDENT953,1F1,9,MEF43,3,COLUCCI,,5,103
STUDENT953,1F1,9,PHF43Q3,7,COGLIATI,,7,122
STUDENT953,1F1,9,PPF43Q2C,17,DYCKMAN,,7,GYM3
STUDENT953,1F1,9,SHFC1TM,2,SADIGH,,6,138
STUDENT953,1F1,9,SLF43QG,1,KUBLALL,ANDERSON CAMPBELL,3,231
STUDENT953,1F1,9,ZLUN,4,ZZ STAFF,,4,CAFÉ
STUDENT953,1F1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT953,1F1,9,ZQCTESMM,1,,,14,
STUDENT953,1F1,9,ZQGJUN25,1,,,14,
STUDENT954,1F1,9,EEFG3,7,ORMAECHEA,,5,246
STUDENT954,1F1,9,FFFC3,1,LAWRENCE,,2,333
STUDENT954,1F1,9,HGF85QQD,11,KARPOWICH,,7,114
STUDENT954,1F1,9,HGF86QQD,11,KARPOWICH DBL,,8,114
STUDENT954,1F1,9,MRF43,3,SCHWARTZ S,,3,323
STUDENT954,1F1,9,PHF43Q3,10,VLANTIS,,9,149
STUDENT954,1F1,9,PPF43Q2C,21,MCDERMOTT GREENE,,9,GYM2
STUDENT954,1F1,9,SHF81,2,GLICKMAN,,6,231
STUDENT954,1F1,9,SLF43,8,GEORGAS,,10,338
STUDENT954,1F1,9,ZLUN,4,ZZ STAFF,,4,CAFÉ
STUDENT954,1F1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT954,1F1,9,ZQCTESMM,1,,,14,
STUDENT954,1F1,9,ZQGJUN25,1,,,14,
STUDENT955,1M1,9,EEFG3,11,WEISSMANN,,8,247
STUDENT955,1M1,9,FSFC7,2,CAMAS,,3,333
STUDENT955,1M1,9,HGF85QQD,14,FISHMAN,,9,223
STUDENT955,1M1,9,HGF86QQD,14,FISHMAN DBL,,10,223
STUDENT955,1M1,9,MEF43QG,3,SCHWARTZ S,PARLATORE,6,323
STUDENT955,1M1,9,PHF43Q3,7,COGLIATI,,7,122
STUDENT955,1M1,9,PPF43Q2C,18,KASSIMIS,,7,GYM2
STUDENT955,1M1,9,SDF43,2,SADIGH,,5,235
STUDENT955,1M1,9,SLF43,2,COHEN I,,2,336
STUDENT955,1M1,9,ZLUN,4,ZZ STAFF,,4,CAFÉ
STUDENT955,1M1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT955,1M1,9,ZQCTEERT,1,,,14,
STUDENT955,1M1,9,ZQGJUN25,1,,,14,
STUDENT956,1M1,9,EEFG3QG,6,BOCCUZZA J,DELSIGNORE,8,350
STUDENT956,1M1,9,FKFC3,2,SONG,,7,214
STUDENT956,1M1,9,HGF85QQD,5,FLYNN,,4,314
STUDENT956,1M1,9,HGF86QQD,5,FLYNN DBL,,5,314
STUDENT956,1M1,9,MRF43QG,1,LEMOS,TIMPONE,3,104
STUDENT956,1M1,9,PPF43Q2C,23,SCHARF,,10,GYM3
STUDENT956,1M1,9,SHF81,1,GLICKMAN,,2,203
STUDENT956,1M1,9,SLF43,7,WILLIAMS,,9,341
STUDENT956,1M1,9,UAF43Q3,7,LIGUORI,,10,B28
STUDENT956,1M1,9,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT956,1M1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT956,1M1,9,ZQCTESMM,1,,,14,
STUDENT956,1M1,9,ZQGJUN25,1,,,14,
STUDENT957,1D1,9,EEFG3QH,4,WALDMAN,,9,346
